Search Query,Bike Name,Price,Section Title,Section Data
Honda bike,Honda Hness CB350,"Rs.6,537",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'Distance to Empty Indicator': 'Yes'}"
Honda bike,Honda Hness CB350,"Rs.6,537",Tyres and Brakes,"{'Front Brake Diameter': '310 mm', 'Rear Brake Diameter': '240 mm'}"
Honda bike,Honda Hness CB350,"Rs.6,537",Performance,"{'0-100 Kmph (sec)': '12.55s', 'Top Speed': '121 kmph'}"
Honda bike,Honda Hness CB350,"Rs.6,537",Motor & Battery,"{'Peak Power': '21.07 PS @ 5500 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda Hness CB350,"Rs.6,537",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Twin - Hydraulic', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-100/90-19 Rear :-130/70-18', 'Wheel Size': 'Front :-482.6 mm,Rear :-457.2 mm', 'Wheels Type': 'Alloy', 'Frame': 'Half Duplex Cradle', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda Hness CB350,"Rs.6,537",App Features,"{'Calls & Messaging': 'Yes', 'Navigation assist': 'Yes'}"
Honda bike,Honda SP160,"Rs.4,064",Engine and Transmission,"{'Engine Type': '4 Stroke, SI Engine', 'Displacement': '162.71 cc', 'Max Torque': '14.58 Nm @ 5500 rpm', 'Starting': 'Kick and Self Start', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '5', 'Bore': '57.3 mm', 'Stroke': '63 mm', 'Compression Ratio': '10.0:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda SP160,"Rs.4,064",Features,"{'Instrument Console': 'Digital', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Hazard Switch, Seat Length - 594 mm, Gear position indicator', 'Seat Type': 'Single', 'Body Graphics': 'Yes', 'Clock': 'Yes', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda SP160,"Rs.4,064",Features and Safety,"{'Service Due Indicator': 'Yes', 'Clock': 'Yes', 'Additional Features': 'Hazard Switch, Seat Length - 594 mm, Gear position indicator', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes'}"
Honda bike,Honda SP160,"Rs.4,064",Mileage and Performance,{'Overall Mileage': '65 kmpl'}
Honda bike,Honda SP160,"Rs.4,064",Chassis and Suspension,"{'Body Type': 'Sports Bikes', 'Body Graphics': 'Yes'}"
Honda bike,Honda SP160,"Rs.4,064",Dimensions and Capacity,"{'Width': '786 mm', 'Length': '2061 mm', 'Height': '1113 mm', 'Fuel Capacity': '12 L', 'Ground Clearance': '177 mm', 'Wheelbase': '1347 mm', 'Kerb Weight': '141 kg', 'Seat height': '769 mm'}"
Honda bike,Honda SP160,"Rs.4,064",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'LED Tail Lights': 'Yes', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda SP160,"Rs.4,064",Tyres and Brakes,"{'Front Brake Diameter': '276 mm', 'Rear Brake Diameter': '220 mm'}"
Honda bike,Honda SP160,"Rs.4,064",Motor & Battery,"{'Peak Power': '13.46 PS @ 7500 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda SP160,"Rs.4,064",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Mono Shock', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Single Channel', 'Tyre Size': 'Front :- 80/100 - 17,  Rear :- 130/70 - 17', 'Wheel Size': 'Front :-431.8 mm,Rear :-431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda Dio 125,"Rs.2,846",Engine and Transmission,"{'Engine Type': '4 stroke, SI Engine', 'Displacement': '123.92 cc', 'Max Torque': '10.4 Nm @ 5000 rpm', 'No. of Cylinders': '1', 'Starting': 'Self Start Only,Remote Start', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Automatic Centrifugal Clutch Dry Type', 'Bore': '50 mm', 'Stroke': '63.113 mm', 'Compression Ratio': '10:0.1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda Dio 125,"Rs.2,846",Features,"{'Instrument Console': 'Digital', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Seat Length - 708 mm, Battery Indicator, Smart Key Indicator, Side Stand Engine Cutoff (Optional), Silent Start Wth ACG, eSp Technology, Front Pocket, Smart Switch, LED Position Light, Sporty Dual Tip Muffler Protector, Grabrail,', 'Seat Type': 'Single', 'Body Graphics': 'Racing-Style Graphics', 'Passenger Footrest': 'Yes', 'Underseat storage': 'Yes', 'Average Fuel economy Indicator': 'Yes', 'Distance to Empty Indicator': 'Yes'}"
Honda bike,Honda Dio 125,"Rs.2,846",Features and Safety,"{'Service Due Indicator': 'Yes', 'External Fuel Filling': 'Yes', 'Pass Switch': 'Yes', 'Additional Features': 'Seat Length - 708 mm, Battery Indicator, Smart Key Indicator, Side Stand Engine Cutoff (Optional), Silent Start Wth ACG, eSp Technology, Front Pocket, Smart Switch, LED Position Light, Sporty Dual Tip Muffler Protector, Grabrail,', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes', 'Real Time Mileage Indicator': 'Yes'}"
Honda bike,Honda Dio 125,"Rs.2,846",Mileage and Performance,{'Overall Mileage': '48 kmpl'}
Honda bike,Honda Dio 125,"Rs.2,846",Chassis and Suspension,{'Body Graphics': 'Racing-Style Graphics'}
Honda bike,Honda Dio 125,"Rs.2,846",Dimensions and Capacity,"{'Width': '707 mm', 'Length': '1830 mm', 'Height': '1172 mm', 'Fuel Capacity': '5.3 l', 'Ground Clearance': '171 mm', 'Wheelbase': '1260 mm', 'Kerb Weight': '104 kg', 'Additional Storage': 'Yes'}"
Honda bike,Honda Dio 125,"Rs.2,846",Electricals,"{'Headlight': 'LED', 'Tail Light': 'Bulb', 'Turn Signal Lamp': 'Bulb', 'Low Fuel Indicator': 'Yes', 'Distance to Empty Indicator': 'Yes', 'Average Fuel economy Indicator': 'Yes'}"
Honda bike,Honda Dio 125,"Rs.2,846",Motor & Battery,"{'Peak Power': '8.28 PS @ 6250 rpm', 'Drive Type': 'Belt Drive', 'Battery Capacity': '12V / 5AH', 'Transmission': 'Automatic'}"
Honda bike,Honda Dio 125,"Rs.2,846",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': '3-step adjustable Spring loaded hydraulic', 'Brakes Front': 'Disc', 'Brakes Rear': 'Drum', 'Tyre Size': 'Front :-90/90-12 Rear :- 90/100-10', 'Wheel Size': 'Front :-304.8 mm,Rear :-254 mm', 'Wheels Type': 'Alloy', 'Frame': 'Underbone', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB200X,"Rs.5,007",Engine and Transmission,"{'Engine Type': '4 Stroke, SI Engine, BS-VI', 'Displacement': '184.4 cc', 'Max Torque': '15.5 Nm @ 6000 rpm', 'Cooling System': 'Air Cooled', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '5 Speed', 'Bore': '61.0 mm', 'Stroke': '63.096 mm', 'Compression Ratio': '9.5:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CB200X,"Rs.5,007",Features,"{'Instrument Console': 'Digital', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'LED Winkers, Hazard Switch', 'Seat Type': 'Split'}"
Honda bike,Honda CB200X,"Rs.5,007",Features and Safety,"{'Speedometer': 'Digital', 'Tachometer': 'Digital', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Pass Switch': 'Yes', 'Adjustable Windscreen': 'Yes', 'Additional Features': 'LED Winkers, Hazard Switch', 'Engine Kill Switch': 'Yes', 'Display': 'Yes'}"
Honda bike,Honda CB200X,"Rs.5,007",Mileage and Performance,{'Overall Mileage': '40 kmpl'}
Honda bike,Honda CB200X,"Rs.5,007",Chassis and Suspension,{'Body Type': 'Adventure Tourer Bikes'}
Honda bike,Honda CB200X,"Rs.5,007",Dimensions and Capacity,"{'Width': '843 mm', 'Length': '2035 mm', 'Height': '1248 mm', 'Fuel Capacity': '12 L', 'Saddle Height': '810 mm', 'Ground Clearance': '167 mm', 'Wheelbase': '1355 mm', 'Kerb Weight': '147 kg'}"
Honda bike,Honda CB200X,"Rs.5,007",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CB200X,"Rs.5,007",Tyres and Brakes,"{'Front Brake Diameter': '276 mm', 'Rear Brake Diameter': '220 mm'}"
Honda bike,Honda CB200X,"Rs.5,007",Motor & Battery,"{'Peak Power': '17.26 PS @ 8500 rpm', 'Battery Capacity': '0.06', 'Transmission': 'Manual'}"
Honda bike,Honda CB200X,"Rs.5,007",Underpinnings,"{'Suspension Front': 'Upside Down Front Fork (USD)', 'Suspension Rear': 'Monoshock', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Single Channel', 'Tyre Size': 'Front :- 110/70-17,  Rear :- 140/70-17', 'Wheel Size': 'Front :-431.8 mm,Rear :-431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond type', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB300F,"Rs.5,627",Engine and Transmission,"{'Engine Type': '4 Stroke, Sl, Oil Cooled Engine', 'Displacement': '293.52 cc', 'Max Torque': '25.6 Nm @ 5500 rpm', 'No. of Cylinders': '1', 'Cooling System': 'Oil Cooled', 'Valve Per Cylinder': '4', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet clutch', 'Gear Box': '6 Speed', 'Bore': '77 mm', 'Stroke': '63.033 mm', 'Compression Ratio': '9.3:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CB300F,"Rs.5,627",Features,"{'Instrument Console': 'Digital', 'Bluetooth Connectivity': 'WiFi', 'Navigation': 'Yes', 'Call/SMS Alerts': 'Yes', 'USB Charging Port': 'Yes', 'Music Control': 'Yes', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Seat length - 614 mm, Honda Selectable Torque Control, Honda Smartphone Voice Control System (HSVCS)', 'Seat Type': 'Split', 'Body Graphics': 'Yes', 'Clock': 'Yes', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CB300F,"Rs.5,627",Features and Safety,"{'Speedometer': 'Digital', 'Tachometer': 'Digital', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Clock': 'Yes', 'Additional Features': 'Seat length - 614 mm, Honda Selectable Torque Control, Honda Smartphone Voice Control System (HSVCS)', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes', 'Display': 'Yes'}"
Honda bike,Honda CB300F,"Rs.5,627",Mileage and Performance,{'Overall Mileage': '30 kmpl'}
Honda bike,Honda CB300F,"Rs.5,627",Chassis and Suspension,"{'Body Type': 'Sports Bikes', 'Body Graphics': 'Yes'}"
Honda bike,Honda CB300F,"Rs.5,627",Dimensions and Capacity,"{'Width': '765 mm', 'Length': '2084 mm', 'Height': '1075 mm', 'Fuel Capacity': '14.1 L', 'Saddle Height': '789 mm', 'Ground Clearance': '177 mm', 'Wheelbase': '1390 mm', 'Kerb Weight': '153 kg'}"
Honda bike,Honda CB300F,"Rs.5,627",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'LED Tail Lights': 'Yes'}"
Honda bike,Honda CB300F,"Rs.5,627",Tyres and Brakes,"{'Front Brake Diameter': '276 mm', 'Rear Brake Diameter': '220 mm', 'Radial Tyre': 'Yes'}"
Honda bike,Honda CB300F,"Rs.5,627",Motor & Battery,"{'Peak Power': '24.4 PS @ 7500 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda CB300F,"Rs.5,627",Underpinnings,"{'Suspension Front': 'Telescopic (USD)', 'Suspension Rear': 'Monoshock', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-110/70-17 Rear :-150/60-17', 'Wheel Size': 'Front :-431.8 mm,Rear :-431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond Type', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB300F,"Rs.5,627",App Features,"{'Calls & Messaging': 'Yes', 'Navigation assist': 'Yes'}"
Honda bike,Honda Livo,"Rs.2,706",Engine and Transmission,"{'Engine Type': 'Air Cooled, 4 Stroke, SI, BS-VI Engine', 'Displacement': '109.51 cc', 'Max Torque': '9.30 Nm @ 5500 rpm', 'No. of Cylinders': '1', 'Cooling System': 'Air Cooled', 'Starting': 'Kick and Self Start', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '4 Speed', 'Bore': '47 mm', 'Stroke': '63.121 mm', 'Compression Ratio': '10.1:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda Livo,"Rs.2,706",Features,"{'Instrument Console': 'Analogue and Digital', 'Speedometer': 'Analogue', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'eSP Technology, Side Stand Engine Cutoff, Silent start with ACG, Long & Comfortable Seat (657mm)', 'Seat Type': 'Single', 'Body Graphics': 'Yes', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda Livo,"Rs.2,706",Features and Safety,"{'Braking Type': 'Combi Brake System', 'Service Due Indicator': 'Yes', 'Speedometer': 'Analogue', 'Tachometer': 'Digital', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Fuel Gauge': 'Digital', 'Pass Switch': 'Yes', 'Additional Features': 'eSP Technology, Side Stand Engine Cutoff, Silent start with ACG, Long & Comfortable Seat (657mm)', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes'}"
Honda bike,Honda Livo,"Rs.2,706",Mileage and Performance,{'Overall Mileage': '60 kmpl'}
Honda bike,Honda Livo,"Rs.2,706",Chassis and Suspension,"{'Body Type': 'Commuter Bikes', 'Body Graphics': 'Yes'}"
Honda bike,Honda Livo,"Rs.2,706",Dimensions and Capacity,"{'Width': '751 mm', 'Length': '2020 mm', 'Height': '1116 mm', 'Fuel Capacity': '9 L', 'Saddle Height': '790 mm', 'Ground Clearance': '163 mm', 'Wheelbase': '1278 mm', 'Kerb Weight': '113 kg'}"
Honda bike,Honda Livo,"Rs.2,706",Electricals,"{'Headlight': 'Halogen', 'Tail Light': 'Bulb', 'Turn Signal Lamp': 'Bulb', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda Livo,"Rs.2,706",Tyres and Brakes,"{'Front Brake Diameter': '240 mm', 'Rear Brake Diameter': '130 mm'}"
Honda bike,Honda Livo,"Rs.2,706",Motor & Battery,"{'Peak Power': '8.79 PS @ 7500 rpm', 'Drive Type': 'Chain Drive', 'Battery Capacity': '12V / 4AH', 'Transmission': 'Manual'}"
Honda bike,Honda Livo,"Rs.2,706",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Hydraulic Type', 'Brakes Front': 'Disc', 'Brakes Rear': 'Drum', 'Tyre Size': 'Front :-80/100-18, Rear :- 80/100-18', 'Wheel Size': 'Front :-457.2 mm,Rear :-457.2 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond Type', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB350,"Rs.6,072",Engine and Transmission,"{'Engine Type': 'Air-cooled, 4-stroke, single-cylinder', 'Displacement': '348.36 cc', 'Max Torque': '29.4 Nm @ 3000 rpm', 'No. of Cylinders': '1', 'Cooling System': 'Air Cooled', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Gear Box': '5 Speed', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CB350,"Rs.6,072",Features,"{'Instrument Console': 'Digital', 'Additional Features Of Variant': 'Honda Smartphone Voice Control System, Honda Selectable Torque Control, Assist & slipper clutch', 'Seat Type': 'Single', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CB350,"Rs.6,072",Features and Safety,"{'Pass Switch': 'Yes', 'Additional Features': 'Honda Smartphone Voice Control System, Honda Selectable Torque Control, Assist & slipper clutch', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes'}"
Honda bike,Honda CB350,"Rs.6,072",Mileage and Performance,{'Overall Mileage': '42.17 kmpl'}
Honda bike,Honda CB350,"Rs.6,072",Chassis and Suspension,{'Body Type': 'Cruiser Bikes'}
Honda bike,Honda CB350,"Rs.6,072",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CB350,"Rs.6,072",Tyres and Brakes,"{'Front Brake Diameter': '310 mm', 'Rear Brake Diameter': '240 mm'}"
Honda bike,Honda CB350,"Rs.6,072",Motor & Battery,"{'Peak Power': '21.07 PS @ 5500 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda CB350,"Rs.6,072",Underpinnings,"{'Suspension Front': 'Telescopic front forks', 'Suspension Rear': 'Pressurized nitrogen-charged', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Wheels Type': 'Alloy'}"
Honda bike,Honda CB350RS,"Rs.6,703",Engine and Transmission,"{'Engine Type': '4 Stroke, SI Engine', 'Displacement': '348.36 cc', 'Max Torque': '30 Nm @ 3000 rpm', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '5 Speed', 'Bore': '70 mm', 'Stroke': '90.519 mm', 'Compression Ratio': '9.5:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CB350RS,"Rs.6,703",Features,"{'Instrument Console': 'Analogue and Digital', 'Bluetooth Connectivity': 'Bluetooth', 'Navigation': 'Yes', 'Call/SMS Alerts': 'Yes', 'Music Control': 'Yes', 'Speedometer': 'Analogue', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Seat Length - 640 mm, Average Mileage, Side Stand With Engine Inhibitor, Gear Position Indicator, Battery Voltage Meter, ESS (Emergency Stop Signal), Hazarad Switch, Honda Smartphone Voice Control system (HSVCS), Weather information & Volume Adjustments', 'Seat Type': 'Single', 'Passenger Footrest': 'Yes', 'Distance to Empty Indicator': 'Yes'}"
Honda bike,Honda CB350RS,"Rs.6,703",Features and Safety,"{'Speedometer': 'Analogue', 'Odometer': 'Digital', 'Tripmeter': 'Digital', 'Additional Features': 'Seat Length - 640 mm, Average Mileage, Side Stand With Engine Inhibitor, Gear Position Indicator, Battery Voltage Meter, ESS (Emergency Stop Signal), Hazarad Switch, Honda Smartphone Voice Control system (HSVCS), Weather information & Volume Adjustments', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes', 'Real Time Mileage Indicator': 'Yes', 'Display': 'Yes'}"
Honda bike,Honda CB350RS,"Rs.6,703",Mileage and Performance,"{'Overall Mileage': '35 kmpl', 'Acceleration (0-80 Kmph)': '7.30s', 'Acceleration (0-100 Kmph)': '11.99s', 'Quarter Mile': '18.04s @ 109.57kph', 'Roll-ons (30-70 kmph)': '6.13s', 'Roll-ons (40-80 kmph)': '8.58s', 'Braking (60-0 Kmph)': '17.55m', 'Braking (80-0 Kmph)': '31.00m', 'Braking (100-0 Kmph)': '50.19m'}"
Honda bike,Honda CB350RS,"Rs.6,703",Chassis and Suspension,{'Body Type': 'Cruiser Bikes'}
Honda bike,Honda CB350RS,"Rs.6,703",Dimensions and Capacity,"{'Width': '782 mm', 'Length': '2171 mm', 'Height': '1097 mm', 'Fuel Capacity': '15 L', 'Saddle Height': '800 mm', 'Ground Clearance': '168 mm', 'Wheelbase': '1441 mm', 'Kerb Weight': '179 kg'}"
Honda bike,Honda CB350RS,"Rs.6,703",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'LED Tail Lights': 'Yes', 'Low Battery Indicator': 'Yes', 'Low Fuel Indicator': 'Yes', 'Distance to Empty Indicator': 'Yes'}"
Honda bike,Honda CB350RS,"Rs.6,703",Tyres and Brakes,"{'Front Brake Diameter': '310 mm', 'Rear Brake Diameter': '240 mm'}"
Honda bike,Honda CB350RS,"Rs.6,703",Performance,{'0-100 Kmph (sec)': '11.99s'}
Honda bike,Honda CB350RS,"Rs.6,703",Motor & Battery,"{'Peak Power': '21.07 PS @ 5500 rpm', 'Drive Type': 'Chain Drive', 'Transmission': 'Manual'}"
Honda bike,Honda CB350RS,"Rs.6,703",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Hydraulic', 'Brakes Front': 'Disc', 'Brakes Rear': 'Disc', 'ABS': 'Dual Channel', 'Tyre Size': 'Front :-100/90-19, Rear :-150/70-17', 'Wheel Size': 'Front :-482.6 mm,Rear 431.8 mm', 'Wheels Type': 'Alloy', 'Frame': 'Half Duplex Cradle', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB350RS,"Rs.6,703",App Features,"{'Calls & Messaging': 'Yes', 'Navigation assist': 'Yes', 'Low battery alert': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Engine and Transmission,"{'Engine Type': '4 stroke, SI, BS-VI Engine', 'Displacement': '109.51 cc', 'Max Torque': '9.30 Nm @ 5500 rpm', 'Cooling System': 'Air Cooled', 'Starting': 'Kick and Self Start', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '4 Speed', 'Bore': '47 mm', 'Stroke': '63.121 mm', 'Compression Ratio': '10.1:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Features,"{'Instrument Console': 'Analogue', 'Speedometer': 'Analogue', 'Odometer': 'Analogue', 'Additional Features Of Variant': 'ESP Technology, Silent Start With ACG, Side Stand Engine Cut Off', 'Seat Type': 'Single', 'Stepup Seat': 'With Long Seat', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Features and Safety,"{'Braking Type': 'Combi Brake System', 'Speedometer': 'Analogue', 'Odometer': 'Analogue', 'Pass Switch': 'Yes', 'Additional Features': 'ESP Technology, Silent Start With ACG, Side Stand Engine Cut Off', 'Stepup Seat': 'With Long Seat', 'Passenger Footrest': 'Yes', 'Engine Kill Switch': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Mileage and Performance,{'Overall Mileage': '65 kmpl'}
Honda bike,Honda CD 110 Dream,"Rs.2,528",Chassis and Suspension,{'Body Type': 'Commuter Bikes'}
Honda bike,Honda CD 110 Dream,"Rs.2,528",Dimensions and Capacity,"{'Width': '736 mm', 'Length': '2044 mm', 'Height': '1076 mm', 'Fuel Capacity': '9.1 L', 'Saddle Height': '720 mm', 'Ground Clearance': '162 mm', 'Wheelbase': '1285 mm', 'Kerb Weight': '112 kg'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Electricals,"{'Headlight': 'Halogen', 'Tail Light': 'Bulb', 'Turn Signal Lamp': 'Bulb', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Tyres and Brakes,"{'Front Brake Diameter': '130 mm', 'Rear Brake Diameter': '130 mm', 'Radial Tyre': 'Yes'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Motor & Battery,"{'Peak Power': '8.79 PS @ 7500 rpm', 'Drive Type': 'Chain Drive', 'Battery Type': 'Lead Acid', 'Transmission': 'Manual'}"
Honda bike,Honda CD 110 Dream,"Rs.2,528",Underpinnings,"{'Suspension Front': 'Telescopic', 'Suspension Rear': 'Hydraulic Type', 'Brakes Front': 'Drum', 'Brakes Rear': 'Drum', 'Tyre Size': 'Front :-80/100-18, Rear :-80/100-18', 'Wheel Size': 'Front :-457.2 mm,Rear :-457.2 mm', 'Wheels Type': 'Alloy', 'Frame': 'Diamond Type', 'Tubeless Tyre': 'Tubeless'}"
Honda bike,Honda CB300R,"Rs.7,451",Engine and Transmission,"{'Engine Type': 'Liquid-cooled, 4 Stroke, SI, BS-VI Engine', 'Displacement': '286.01 cc', 'Max Torque': '27.5 Nm @ 7500 rpm', 'No. of Cylinders': '1', 'Cooling System': 'Liquid Cooled', 'Valve Per Cylinder': '4', 'Starting': 'Self Start Only', 'Fuel Supply': 'Fuel Injection', 'Clutch': 'Multiplate Wet Clutch', 'Gear Box': '6 Speed', 'Bore': '76.0 mm', 'Stroke': '63.043 mm', 'Compression Ratio': '10.7:1', 'Emission Type': 'bs6-2.0'}"
Honda bike,Honda CB300R,"Rs.7,451",Features,"{'Instrument Console': 'Digital', 'Speedometer': 'Digital', 'Techometer': 'Digital', 'Tripmeter': 'Digital', 'Odometer': 'Digital', 'Additional Features Of Variant': 'Hub Less Floating Disc Brakes, Newly Designed Muffler, New Full LCD Multi Function Meter, Seat Length - 627 mm, Gear Position Indicator, Gear Shift Warning', 'Seat Type': 'Split', 'Body Graphics': 'Yes', 'Clock': 'Digital', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Features and Safety,"{'Pass Switch': 'Yes', 'Clock': 'Digital', 'Additional Features': 'Hub Less Floating Disc Brakes, Newly Designed Muffler, New Full LCD Multi Function Meter, Seat Length - 627 mm, Gear Position Indicator, Gear Shift Warning', 'Passenger Footrest': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Mileage and Performance,"{'Overall Mileage': '30 kmpl', 'Acceleration (0-80 Kmph)': '4.79s', 'Acceleration (0-100 Kmph)': '7.35s', 'Quarter Mile': '15.57 sec @ 132.21 kmph', 'Roll-ons (30-70 kmph)': '4.21s', 'Roll-ons (40-80 kmph)': '5.15s', 'Braking (60-0 Kmph)': '17.86m', 'Braking (80-0 Kmph)': '31.72m', 'Braking (100-0 Kmph)': '51.07m'}"
Honda bike,Honda CB300R,"Rs.7,451",Chassis and Suspension,"{'Body Type': 'Sports Bikes', 'Body Graphics': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Dimensions and Capacity,"{'Width': '802 mm', 'Length': '2017 mm', 'Height': '1047 mm', 'Fuel Capacity': '9.7 L', 'Saddle Height': '801 mm', 'Ground Clearance': '157 mm', 'Wheelbase': '1352 mm', 'Kerb Weight': '146 kg'}"
Honda bike,Honda CB300R,"Rs.7,451",Electricals,"{'Headlight': 'LED', 'Tail Light': 'LED', 'Turn Signal Lamp': 'LED', 'Projector Headlights': 'LED Projector', 'Low Fuel Indicator': 'Yes'}"
Honda bike,Honda CB300R,"Rs.7,451",Tyres and Brakes,"{'Front Brake Diameter': '296 mm', 'Rear Brake Diameter': '220 mm', 'Front Tyre Pressure (Rider)': '29 psi', 'Front Tyre Pressure (Rider & Pillion)': '29 psi', 'Rear Tyre Pressure (Rider)': '33 psi', 'Rear Tyre Pressure (Rider & Pillion)': '33 psi'}"
Honda bike,Honda CB300R,"Rs.7,451",Performance,{'0-100 Kmph (sec)': '7.35s'}
